source,target,five
18061,10751,
18062,6535,
18063,1773,
18063,5980,
18064,14858,
18065,2283,
18065,7046,
18066,4596,
18067,9665,
18068,6748,
18068,7131,
18069,2402,
18069,3979,
18069,8654,
18070,7985,
18071,11549,
18071,12001,
18072,10358,
18073,8346,
18073,8455,
18073,9857,
18074,5736,
18074,8353,
18075,11918,
18076,4714,
18076,9800,
18076,13417,
18077,2554,
18077,2767,
18077,3152,
18077,3219,
18077,4923,
18077,6761,
18077,7735,
18077,8536,
18078,8368,
18078,11279,
18079,12295,
18080,13485,
18080,13994,
18080,14366,
18080,15460,
18081,4969,
18082,4132,
18082,11751,
18083,3629,
18084,9573,
18085,4733,
18085,5504,
18085,6324,
18085,7150,
18085,7448,
18085,8195,
18085,8714,
18085,10641,
18086,5504,
18086,5790,
18086,6220,
18086,7098,
18086,9326,
18086,10796,
18087,7338,
18087,10370,
18087,10797,
18087,10993,
18087,11766,
18087,13123,
18087,14887,
18088,12448,
18089,16345,
18090,5844,
18090,7053,
18090,7214,
18090,11767,
18091,5932,
18092,5290,
18092,5369,
18093,6095,
18094,1299,
18094,4444,
18094,8061,
18094,8526,
18094,9357,
18095,8045,
18095,9923,
18096,6941,
18096,9969,
18096,10490,
18096,12251,
18097,9510,
18097,9749,
18097,10873,
18098,14597,
18099,3448,
18099,3911,
18099,7162,
18099,11939,
18099,12012,
18099,12511,
18099,12912,
18099,13043,
18100,5600,
18101,11565,
18102,3040,
18102,3537,
18102,3856,
18102,3878,
18102,4094,
18102,4466,
18102,6277,
18102,6447,
18102,6548,
18103,8763,
18103,8764,
18103,9807,
18103,9866,
18103,13421,
18103,14059,
18104,2314,
18104,2374,
18104,8559,
18105,6331,
18106,2352,
18107,10003,
18108,4221,
18108,4501,
18108,7971,
18109,13275,
18109,13276,
18110,13275,
18111,10880,
18112,1393,
18112,1735,
18112,4154,
18112,8101,
18113,4250,
18113,6227,
18113,12319,
18114,2269,
18114,2864,
18114,6203,
18114,7749,
18114,11030,
18114,11161,
18115,2355,
18116,2238,
18116,9143,
18117,6673,
18117,9550,
18118,4382,
18118,5687,
18118,11792,
18119,6313,
18119,6599,
18119,8516,
18119,9474,
18119,11427,
18120,8863,
18121,4943,
18122,8884,
18123,6333,
18124,12710,
18125,4296,
18126,3450,
18126,10949,
18127,70,
18127,2540,
18127,2704,
18127,2790,
18127,5036,
18127,11941,
18128,6973,
18129,7460,
18130,8212,
18131,4867,
18131,6634,
18132,7621,
18133,9376,
18134,13296,
18135,12094,
18135,13059,
18136,1310,
18136,11510,
18137,10016,
18138,7022,
18139,6919,
18140,2059,
18141,7672,
18141,10851,
18141,12659,
18142,5906,
18143,7621,
18143,12409,
18144,13584,
18144,15265,
18145,7179,
18146,6631,
18146,6684,
18146,7078,
18146,7633,
18146,10347,
18147,6452,
18148,5356,
18148,8062,
18148,10510,
18149,10220,
18150,3866,
18151,2561,
18151,2635,
18152,3296,
18153,1325,
18153,2927,
18153,6933,
18154,9374,
18155,1875,
18155,6725,
18156,2318,
18157,8484,
18158,4957,
18158,7127,
18158,12738,
18159,1873,
18159,1874,
18159,2401,
18160,2968,
18160,3521,
18161,8376,
18162,12813,
18163,4592,
18164,1251,
18164,4213,
18164,5818,
18164,9441,
18164,11739,
18165,13522,
18166,3049,
18166,9716,
18167,3556,
18168,1925,
18168,2106,
18168,2787,
18168,5273,
18168,5867,
18169,6712,
18169,7455,
18170,3213,
18170,6252,
18170,11299,
18171,6253,
18171,10168,
18171,11238,
18172,8612,
18173,3970,
18174,10678,
18174,10919,
18175,5091,
18176,12278,
18177,12868,
18177,12873,
18177,13730,
18177,14026,
18178,4214,
18178,12746,
18179,4214,
18179,4599,
18179,11995,
18180,6258,
18180,10917,
18181,4843,
18182,1326,
18182,1739,
18183,5487,
18183,7369,
18183,7594,
18183,9439,
18184,9972,
18185,969,
18186,1368,
18186,4406,
18186,5636,
18186,5720,
18186,6081,
18187,5680,
18187,6206,
18187,13272,
18188,11906,
18188,13824,
18189,8706,
18190,4258,
18190,8543,
18191,10479,
18192,5189,
18193,2408,
18193,3440,
18194,3499,
18194,5126,
18195,3570,
18195,7544,
18195,11397,
18196,6892,
18196,10474,
18197,2487,
18197,10591,
18198,8082,
18198,11692,
18199,14945,
18200,8081,
18201,15013,
18202,337,
18202,410,
18202,655,
18202,5011,
18202,7145,
18202,7692,
18202,8593,
18203,2132,
18204,5644,
18204,6138,
18204,7411,
18204,9739,
18205,8586,
18206,5736,
18206,6032,
18206,8396,
18207,2326,
18207,3196,
18207,3197,
18208,3692,
18208,5681,
18208,5926,
18208,7323,
18208,8505,
18209,7194,
18209,14573,
18210,3727,
18210,8658,
18211,4928,
18211,8710,
18212,3423,
18212,6354,
18212,12224,
18213,9857,
18214,4282,
18214,12497,
18215,5243,
18215,7989,
18215,9794,
18215,13551,
18216,6217,
18216,13106,
18217,3333,
18217,4085,
18217,9247,
18218,9247,
18219,7208,
18219,8342,
18219,11920,
18220,2404,
18220,2744,
18220,4011,
18221,7445,
18221,7816,
18222,5130,
18223,4130,
18224,5545,
18225,3273,
18225,3778,
18225,4010,
18225,4111,
18225,8245,
18226,5320,
18227,1778,
18227,6707,
18228,9690,
18228,9818,
18229,14300,
18230,2490,
18230,3226,
18231,7767,
18231,10808,
18231,13040,
18232,1658,
18232,3139,
18232,4442,
18232,12964,
18233,7881,
18234,9332,
18234,10064,
18234,11555,
18235,6813,
18235,7151,
18236,10194,
18237,5509,
18237,7058,
18237,9278,
18238,13918,
18239,7171,
18240,11777,
18241,10993,
18241,12911,
18242,2137,
18242,2207,
18242,2491,
18242,2938,
18242,3281,
18242,3338,
18242,3341,
18242,3803,
18242,4417,
18242,4508,
18242,4524,
18242,5603,
18242,6961,
18242,7661,
18242,10806,
18242,11060,
18242,12255,
18243,1335,
18243,3313,
18243,9337,
18243,9545,
18243,13422,
18244,9836,
18245,6490,
18245,7720,
18245,11783,
18245,13480,
18246,4837,
18246,5077,
18246,5884,
18247,12184,
18248,10679,
18248,11861,
18249,6645,
18250,6876,
18250,9713,
18251,2584,
18251,7935,
18252,7849,
18253,10140,
18253,11596,
18254,696,
18254,2552,
18254,4938,
18254,6775,
18255,839,
18255,11801,
18255,12429,
18256,311,
18257,305,
18258,8099,
18258,8100,
18258,10552,
18259,7224,
18260,4067,
18261,4775,
18262,329,
18262,504,
18262,11833,
18262,13357,
18263,2034,
18263,4991,
18263,6104,
18263,7874,
18264,8146,
18264,11944,
18265,5893,
18265,7110,
18265,7168,
18265,7456,
18266,5464,
18267,995,
18267,12025,
18268,2307,
18268,2837,
18269,7880,
18269,12712,
18269,12835,
18269,12981,
18270,9344,
18270,11581,
18271,8278,
18271,14975,
18272,1987,
18272,2208,
18273,10390,
18274,12717,
18275,10079,
18275,13724,
18275,14907,
18276,3478,
18276,4388,
18276,4513,
18276,4738,
18276,5380,
18276,5950,
18276,9582,
18277,1159,
18277,11211,
18278,5155,
18278,6511,
18278,7961,
18278,13780,
18279,9692,
18279,11554,
18280,13431,
18281,6684,
18281,7897,
18281,10221,
18282,5813,
18282,13371,
18283,12537,
18284,4633,
18284,11602,
18284,13512,
18285,5080,
18285,7401,
18286,2441,
18286,9599,
18287,2478,
18287,9602,
18287,10966,
18287,11827,
18287,11892,
18288,1633,
18289,11891,
18290,2604,
18291,1077,
18292,846,
18292,5502,
18292,6015,
18293,6740,
18294,6247,
18294,6661,
18294,7590,
18294,12145,
18295,1652,
18295,1803,
18295,3154,
18295,9427,
18295,10577,
18295,12041,
18296,4965,
18296,6688,
18297,5629,
18297,8170,
18297,8377,
18297,11368,
18298,2017,
18299,7826,
18300,9015,
18301,5060,
18302,6750,
18302,13789,
18303,4382,
18303,7746,
18303,8621,
18304,7498,
18304,9844,
18304,13817,
18305,7850,
18305,9312,
18306,6758,
18306,9138,
18306,11747,
18307,9184,
18307,10193,
18308,12460,
18309,1179,
18309,1298,
18309,1515,
18309,1638,
18309,2914,
18309,5635,
18309,7542,
18309,7597,
18309,13893,
18309,15215,
18310,7329,
18311,5544,
18312,1368,
18312,3763,
18312,11616,
18313,5098,
18314,2402,
18314,5500,
18314,8554,
18315,11684,
18315,14565,
18316,11468,
18317,10249,
18318,5284,
18318,7750,
18319,4121,
18319,6815,
18320,4379,
18320,4639,
18320,10925,
18320,12488,
18320,13467,
18320,13468,
18321,4110,
18321,6920,
18321,13466,
18322,4931,
18323,5516,
18323,15286,
18324,3571,
18324,3665,
18324,6704,
18324,13646,
18324,16377,
18325,1842,
18325,4280,
18326,14117,
18327,10010,
18327,10789,
18328,8039,
18328,8748,
18329,6947,
18329,12121,
18329,13474,
18330,7312,
18331,5736,
18331,8391,
18332,5497,
18332,10189,
18333,6812,
18333,8201,
18333,13689,
18334,5739,
18334,6603,
18335,6321,
18335,6407,
18335,9248,
18335,9455,
18335,10758,
18335,12301,
18336,8656,
18337,6145,
18337,10632,
18338,8407,
18339,1532,
18340,1541,
18341,9316,
18341,9994,
18341,13604,
18342,9907,
18342,11025,
18342,12154,
18342,12277,
18343,13668,
18343,14438,
18344,3697,
18344,7547,
18345,1286,
18345,1389,
18345,1441,
18345,1586,
18345,1627,
18345,1639,
18345,1911,
18345,2360,
18345,2367,
18345,2973,
18345,4614,
18345,7051,
18345,7718,
18345,9556,
18345,9648,
18345,10892,
18345,11073,
18345,11177,
18345,11350,
18345,12436,
18345,12552,
18346,8263,
18347,3975,
18348,5592,
18348,10531,
18349,3307,
18349,3574,
18349,11047,
18349,13113,
18350,2669,
18350,2974,
18350,5558,
18351,7928,
18351,14322,
18352,10128,
18352,12507,
18353,602,
18354,7949,
18355,7493,
18356,7894,
18357,12185,
18357,12837,
18358,10372,
18358,11930,
18359,10681,
18360,2582,
18360,8718,
18361,3731,
18362,3094,
18362,4635,
18362,7761,
18363,649,
18363,3600,
18363,11797,
18363,15387,
18364,10627,
18364,11563,
18365,8408,
18365,10130,
18365,10545,
18366,9748,
18366,10256,
18366,13129,
18366,13349,
18366,13564,
18367,10432,
18368,12221,
18368,12322,
18368,14376,
18368,14598,
18369,14376,
18369,15303,
18370,2749,
18371,2749,
18371,3734,
18372,11859,
18372,12842,
18373,4685,
18373,4774,
18373,5291,
18373,5412,
18373,7346,
18374,4685,
18375,12017,
18376,9874,
18377,12211,
18377,13379,
18378,12318,
18379,5685,
18380,4055,
18380,13187,
18381,1850,
18381,4894,
18381,11062,
18382,6047,
18383,3786,
18383,5204,
18383,10622,
18384,2832,
18384,3033,
18385,15391,
18386,672,
18387,649,
18387,1128,
18387,2727,
18387,6051,
18388,4065,
18388,4345,
18388,9307,
18389,960,
18389,1029,
18389,4644,
18390,1598,
18390,10075,
18390,10497,
18390,15184,
18391,5522,
18392,6973,
18392,8149,
18392,12135,
18393,11505,
18393,12922,
18393,12925,
18393,14074,
18394,11579,
18394,12332,
18395,7621,
18396,11141,
18397,10324,
18397,13432,
18397,14458,
18398,5715,
18398,11609,
18399,11218,
18399,11343,
18399,13384,
18399,14851,
18400,4997,
18401,11284,
18401,12985,
18401,15117,
18402,7055,
18402,9945,
18403,3660,
18404,7922,
18405,4053,
18406,5661,
18406,10469,
18406,12931,
18406,13916,
18407,10326,
18407,12988,
18408,5000,
18408,5040,
18408,5057,
18408,6788,
18408,7903,
18409,10016,
18410,10248,
18410,12276,
18411,295,
18411,4451,
18411,5810,
18412,5952,
18412,7279,
18413,2246,
18413,9767,
18413,10150,
18414,7461,
18414,9714,
18414,11562,
18415,1495,
18415,1535,
18415,1585,
18415,3637,
18415,3783,
18415,4730,
18415,7947,
18415,8156,
18416,9296,
18416,12937,
18416,13507,
18416,14823,
18417,7216,
18418,3277,
18418,5222,
18419,3124,
18419,5089,
18419,6084,
18420,4659,
18421,8227,
18422,5710,
18423,5710,
18424,4061,
18424,5865,
18425,1455,
18425,1889,
18425,2305,
18425,4102,
18425,4103,
18425,4165,
18425,4355,
18425,5985,
18425,6251,
18425,11495,
18426,5865,
18426,6515,
18426,7649,
18426,8014,
18427,6423,
18427,7037,
18427,7038,
18427,7540,
18427,9856,
18428,6462,
18429,3181,
18429,15749,
18430,1867,
18430,5573,
18431,11081,
18431,12393,
18432,1937,
18432,4190,
18432,8556,
18433,10710,
18434,4511,
18434,12206,
18435,9068,
18436,2759,
18436,3008,
18436,3520,
18437,6014,
18437,7727,
18437,10295,
18438,487,
18438,572,
18438,1383,
18438,2124,
18438,2197,
18438,4101,
18439,5333,
18439,8297,
18440,1701,
18441,5871,
18441,7033,
18441,10623,
18441,11460,
18441,14642,
18442,10410,
18443,4796,
18443,13317,
18444,6748,
18444,8428,
18444,8699,
18445,7287,
18446,9372,
18446,11672,
18447,5234,
18447,6120,
18447,9224,
18447,12883,
18448,8634,
18449,4317,
18449,4367,
18449,4434,
18449,6259,
18449,7797,
18449,9726,
18450,3826,
18451,5669,
18451,6756,
18451,11096,
18452,10112,
18453,6813,
18454,9184,
18454,9228,
18454,12284,
18455,4060,
18455,7135,
18455,7704,
18455,9975,
18455,10044,
18456,14347,
18457,4011,
18457,6323,
18457,6893,
18457,9850,
18457,11391,
18457,13900,
18458,10925,
18458,11038,
18458,14286,
18459,2741,
18459,3425,
18459,3699,
18459,5246,
18459,7352,
18459,10980,
18459,13046,
18460,5189,
18460,6762,
18460,7345,
18460,9979,
18461,3388,
18461,5501,
18461,6089,
18461,8453,
18461,8545,
18461,11171,
18461,12228,
18461,12231,
18462,8706,
18463,5396,
18463,9381,
18464,2832,
18465,2000,
18465,11835,
18466,8069,
18467,5316,
18467,7606,
18467,10776,
18468,13021,
18469,8550,
18470,9915,
18470,11926,
18470,13408,
18471,11403,
18471,14362,
18472,10350,
18472,13189,
18473,6766,
18473,8542,
18474,7754,
18475,3222,
18475,4197,
18475,7755,
18475,12004,
18475,12078,
18475,12126,
18476,2233,
18476,2297,
18476,2358,
18476,5289,
18476,9898,
18476,11106,
18477,5739,
18478,2683,
18479,7862,
18480,2743,
18480,5880,
18480,11704,
18481,10570,
18482,8224,
18483,13335,
18484,8454,
18484,13401,
18484,15022,
18485,6090,
18485,10038,
18485,10840,
18485,12124,
18486,6358,
18486,9791,
18487,5545,
18487,7198,
18487,10688,
18488,9465,
18489,6593,
18489,11035,
18490,5319,
18490,7485,
18491,5745,
18492,4733,
18493,2003,
18494,10487,
18494,10677,
18494,12248,
18494,12444,
18495,220,
18495,11669,
18496,3409,
18497,3830,
18497,6607,
18497,11377,
18497,12520,
18498,11560,
18499,2801,
18499,5650,
18500,12906,
18501,14509,
18502,3581,
18502,7933,
18502,13914,
18503,1587,
18503,12908,
18503,13492,
18504,891,
18504,2331,
18504,2349,
18504,5798,
18505,3702,
18505,4398,
18506,2937,
18507,5249,
18507,7155,
18507,7397,
18507,14796,
18508,9969,
18509,9398,
18509,10547,
18509,12913,
18509,13126,
18509,13848,
18510,9282,
18511,7661,
18511,11268,
18511,11937,
18512,7826,
18512,12083,
18512,12254,
18513,9748,
18513,9925,
18513,11049,
18513,11496,
18513,11780,
18513,12840,
18514,5605,
18514,11051,
18515,7391,
18515,10002,
18515,13623,
18516,2771,
18517,5940,
18517,7765,
18518,13126,
18519,2418,
18519,2671,
18519,10260,
18520,2956,
18521,4113,
18521,6092,
18521,7866,
18522,4982,
18523,8559,
18524,4527,
18524,4874,
18524,10761,
18525,12640,
18526,5942,
18527,1779,
18527,3131,
18528,10408,
18528,13288,
18529,359,
18529,1909,
18529,2664,
18529,5298,
18529,5342,
18529,8515,
18530,4774,
18531,5459,
18531,6615,
18531,8052,
18531,14065,
18532,3540,
18532,4383,
18532,5754,
18532,10603,
18533,648,
18534,3512,
18535,1647,
18536,2112,
18536,3956,
18536,4777,
18536,5216,
18536,6003,
18536,14136,
18537,6499,
18538,2472,
18539,4590,
18539,9534,
18540,8105,
18540,8299,
18540,9901,
18540,10521,
18541,9588,
18541,9589,
18542,8106,
18543,936,
18543,6503,
18543,7916,
18544,9523,
18544,12091,
18545,2715,
18545,2906,
18545,3149,
18545,3517,
18545,4829,
18546,335,
18547,189,
18547,349,
18547,10449,
18548,9417,
18549,6503,
18549,7885,
18549,11209,
18550,2090,
18551,1731,
18551,2422,
18551,4048,
18552,2387,
18552,9525,
18553,7468,
18554,5473,
18555,9191,
18556,8626,
18557,69,
18557,920,
18557,4951,
18557,6006,
18558,4880,
18559,8336,
18560,9299,
18561,3534,
18561,3729,
18561,7396,
18562,4547,
18563,3534,
18564,10454,
18565,4303,
18565,7363,
18566,6628,
18566,6633,
18566,11445,
18566,11882,
18566,12661,
18567,11821,
18568,13652,
18568,14547,
18569,8160,
18569,8174,
18569,10842,
18570,2181,
18570,3376,
18571,4548,
18572,170,
18572,491,
18572,530,
18572,981,
18572,1100,
18572,1517,
18572,3884,
18573,5454,
18573,12665,
18574,4356,
18574,10667,
18575,7233,
18576,2160,
18576,7724,
18576,8018,
18576,11265,
18576,12130,
18577,3300,
18578,2873,
18578,5982,
18579,2229,
18579,5313,
18579,5314,
18580,2746,
18581,12145,
18582,11737,
18583,2124,
18583,2594,
18583,6288,
18584,2617,
18584,7742,
18585,3937,
18585,9656,
18585,10621,
18586,1671,
18587,186,
18587,288,
18587,2217,
18587,7254,
18588,3556,
18588,5749,
18588,10136,
18589,8635,
18589,9106,
18589,9354,
18590,3790,
18590,7359,
18590,13004,
18590,13727,
18591,10746,
18592,7131,
18592,8237,
18593,5608,
18593,6048,
18593,6522,
18594,1779,
18595,10965,
18595,14567,
18596,9496,
18597,7329,
18598,7036,
18598,12048,
18599,5582,
18600,7913,
18600,9974,
18601,4317,
18601,4756,
18601,4959,
18601,8630,
18601,11467,
18602,12321,
18603,12002,
18603,14358,
18604,8490,
18604,9172,
18604,10110,
18604,11243,
18605,7370,
18605,7914,
18605,12890,
18606,2226,
18606,2946,
18606,7583,
18606,11195,
18607,1354,
18607,2850,
18607,3780,
18607,3796,
18608,13671,
18609,154,
18609,1435,
18610,3788,
18610,5549,
18610,9823,
18611,5784,
18611,10683,
18611,12061,
18612,13466,
18612,15937,
18613,3327,
18614,7650,
18615,6349,
18615,10787,
18615,11754,
18615,14124,
18616,13258,
18617,8303,
18617,10872,
18617,11845,
18617,12627,
18617,12758,
18618,5494,
18618,11485,
18618,11850,
18619,1037,
18619,6351,
18619,8548,
18620,4083,
18620,5095,
18620,9336,
18620,13260,
18621,12825,
18622,6600,
18622,8090,
18622,10628,
18622,11997,
18622,12547,
18622,13033,
18623,9665,
18623,14494,
18624,14725,
18625,6578,
18626,1106,
18626,14153,
18626,14161,
18627,3468,
18627,7408,
18627,15227,
18628,13554,
18629,7805,
18629,9786,
18629,10060,
18629,11248,
18629,11697,
18630,6141,
18631,3245,
18631,14501,
18632,4197,
18632,7713,
18633,3334,
18633,6356,
18633,7864,
18633,8194,
18633,8260,
18633,9919,
18633,10061,
18633,10247,
18633,10841,
18633,12127,
18633,12830,
18633,13633,
18633,14111,
18633,14240,
18634,8353,
18634,13464,
18634,15283,
18634,15439,
18635,8554,
18635,10178,
18636,4311,
18636,6579,
18636,12182,
18637,4914,
18638,1727,
18639,2580,
18639,3028,
18640,6036,
18640,7043,
18641,3663,
18641,7835,
18642,1966,
18642,2133,
18642,3163,
18642,3194,
18642,3601,
18642,3815,
18642,3945,
18642,4152,
18643,7403,
18643,10296,
18643,10640,
18643,11298,
18643,13083,
18643,15354,
18643,15957,
18644,2297,
18644,3420,
18644,13390,
18645,6408,
18645,7490,
18645,9688,
18646,3307,
18647,4463,
18648,4763,
18648,4882,
18648,6828,
18648,12236,
18649,7442,
18649,8187,
18649,11849,
18650,6321,
18650,7491,
18650,8193,
18651,2937,
18651,3035,
18651,4605,
18651,6843,
18651,8051,
18652,11332,
18652,12961,
18653,4377,
18653,6269,
18654,3535,
18655,7217,
18655,7281,
18656,12693,
18656,12774,
18656,12966,
18657,5935,
18657,7335,
18657,11710,
18657,13488,
18658,4810,
18658,10942,
18659,1584,
18659,2725,
18659,6273,
18659,7332,
18660,7454,
18660,7721,
18661,5989,
18661,6221,
18661,6488,
18661,7336,
18662,12966,
18663,2505,
18664,10601,
18665,2670,
18666,2801,
18666,3948,
18666,4443,
18666,11055,
18667,6776,
18667,9681,
18668,2205,
18668,3227,
18668,3336,
18668,8412,
18669,7235,
18669,7614,
18669,11932,
18669,13297,
18670,3279,
18670,3639,
18670,7157,
18670,7658,
18671,6485,
18671,10429,
18672,11119,
18673,9925,
18674,5418,
18674,6489,
18674,6773,
18674,10646,
18675,11564,
18676,9003,
18676,13374,
18677,6668,
18678,4980,
18678,7282,
18679,9140,
18679,10132,
18680,1040,
18680,3024,
18680,3805,
18680,13980,
18680,14416,
18681,2374,
18681,6754,
18682,9500,
18682,10065,
18682,10262,
18682,11115,
18683,6486,
18683,10473,
18683,10843,
18683,12757,
18683,14058,
18683,15471,
18684,7398,
18685,4727,
18685,9586,
18685,10997,
18686,12859,
18687,379,
18688,2399,
18688,13111,
18689,4381,
18689,8467,
18689,8620,
18689,10494,
18690,3254,
18690,11942,
18690,12263,
18691,11194,
18692,657,
18693,6137,
18693,9233,
18694,1072,
18695,5157,
18695,7875,
18696,894,
18696,1117,
18696,1185,
18696,1283,
18696,6752,
18697,14524,
18698,6859,
18699,13056,
18700,7621,
18701,7621,
18702,1102,
18702,1226,
18702,11852,
18703,489,
18703,1001,
18704,3206,
18704,3960,
18704,5306,
18705,10693,
18705,10705,
18705,11433,
18705,11434,
18705,11938,
18706,7419,
18707,3588,
18708,5761,
18708,5899,
18708,8474,
18708,11650,
18709,3862,
18710,6681,
18711,6864,
18711,10285,
18712,2965,
18712,3688,
18713,43,
18714,9209,
18714,9419,
18715,10023,
18716,2142,
18717,374,
18717,2272,
18718,760,
18718,12140,
18718,12726,
18718,13936,
18719,10748,
18720,6421,
18721,8224,
18721,10721,
18722,4661,
18722,10456,
18723,7675,
18723,8321,
18724,4659,
18725,7896,
18725,10090,
18726,2591,
18726,2597,
18726,2713,
18726,3126,
18726,4304,
18726,5814,
18726,9957,
18726,10773,
18727,10719,
18728,10091,
18728,10369,
18728,12734,
18729,10091,
18730,1299,
18731,14705,
18732,11751,
18733,2549,
18733,3351,
18733,4587,
18733,4956,
18733,8423,
18733,12945,
18734,1868,
18734,8076,
18734,8521,
18735,4260,
18735,8578,
18736,14470,
18737,8113,
18737,9275,
18738,2478,
18738,6516,
18738,11018,
18738,11969,
18739,5314,
18740,2229,
18740,5172,
18741,7126,
18742,7955,
18742,12669,
18743,4261,
18743,5628,
18744,9091,
18745,4961,
18746,330,
18746,343,
18746,2773,
18746,4683,
18746,6192,
18746,7476,
18747,8815,
18748,2254,
18748,3054,
18748,10514,
18749,9896,
18749,10462,
18750,29,
18750,52,
18750,682,
18750,2930,
18751,3655,
18751,6938,
18751,10186,
18751,11133,
18752,8524,
18752,13962,
18753,14161,
18754,12478,
18755,8171,
18756,3464,
18756,3616,
18756,4620,
18756,6987,
18757,7618,
18758,1197,
18758,1822,
18759,864,
18759,1560,
18760,4005,
18760,6397,
18760,7847,
18760,12612,
18761,932,
18762,7092,
18762,9657,
18762,10041,
